id,Year,Sport,Discipline,,Country,Gender,Event,Medal,Athlete,City
261,1900,Athletics,Athletics,,ZZX,Men,5000M Team,Gold,"ROWLEY, Stanley",Paris
262,1900,Athletics,Athletics,,ZZX,Men,5000M Team,Gold,"TYSOE, Alfred",Paris
263,1900,Athletics,Athletics,,FRA,Men,5000M Team,Silver,"CASTANET, André",Paris
264,1900,Athletics,Athletics,,FRA,Men,5000M Team,Silver,"CHAMPOUDRY, Michel",Paris
265,1900,Athletics,Athletics,,FRA,Men,5000M Team,Silver,"CHASTANIE, Jacques",Paris
266,1900,Athletics,Athletics,,FRA,Men,5000M Team,Silver,"DELOGE, Henri",Paris
267,1900,Athletics,Athletics,,FRA,Men,5000M Team,Silver,"RAGUENEAU, Gaston",Paris
268,1900,Athletics,Athletics,,AUS,Men,60M,Bronze,"ROWLEY, Stanley",Paris
269,1900,Athletics,Athletics,,USA,Men,60M,Gold,"KRAENZLEIN, Alvin",Paris
270,1900,Athletics,Athletics,,USA,Men,60M,Silver,"TEWKSBURY, Walter B. John",Paris
271,1900,Athletics,Athletics,,USA,Men,800M,Bronze,"HALL, David",Paris
272,1900,Athletics,Athletics,,GBR,Men,800M,Gold,"TYSOE, Alfred",Paris
273,1900,Athletics,Athletics,,USA,Men,800M,Silver,"CREGAN, John",Paris
274,1900,Athletics,Athletics,,USA,Men,Discus Throw,Bronze,"SHELDON, Richard",Paris
275,1900,Athletics,Athletics,,HUN,Men,Discus Throw,Gold,"BAUER, Rudolf",Paris
276,1900,Athletics,Athletics,,BOH,Men,Discus Throw,Silver,"JANDA, Frantisek",Paris
277,1900,Athletics,Athletics,,USA,Men,Hammer Throw,Bronze,"MCCRACKEN, Josiah",Paris
278,1900,Athletics,Athletics,,USA,Men,Hammer Throw,Gold,"FLANAGAN, John Jesus",Paris
279,1900,Athletics,Athletics,,USA,Men,Hammer Throw,Silver,"HARE, Thomas Truxton",Paris
280,1900,Athletics,Athletics,,HUN,Men,High Jump,Bronze,"GÖNCZY, Lajos",Paris
281,1900,Athletics,Athletics,,USA,Men,High Jump,Gold,"BAXTER, Irving",Paris
282,1900,Athletics,Athletics,,GBR,Men,High Jump,Silver,"LEAHY, Patrick Joseph",Paris
283,1900,Athletics,Athletics,,USA,Men,"High Jump, Standing",Bronze,"SHELDON, Lewis Pendleton",Paris
284,1900,Athletics,Athletics,,USA,Men,"High Jump, Standing",Gold,"EWRY, Ray",Paris
285,1900,Athletics,Athletics,,USA,Men,"High Jump, Standing",Silver,"BAXTER, Irving",Paris
286,1900,Athletics,Athletics,,GBR,Men,Long Jump,Bronze,"LEAHY, Patrick Joseph",Paris
287,1900,Athletics,Athletics,,USA,Men,Long Jump,Gold,"KRAENZLEIN, Alvin",Paris
288,1900,Athletics,Athletics,,USA,Men,Long Jump,Silver,"PRINSTEIN, Meyer",Paris
289,1900,Athletics,Athletics,,FRA,Men,"Long Jump, Standing",Bronze,"TORCHEBOEUF, Emile",Paris
290,1900,Athletics,Athletics,,USA,Men,"Long Jump, Standing",Gold,"EWRY, Ray",Paris
291,1900,Athletics,Athletics,,USA,Men,"Long Jump, Standing",Silver,"BAXTER, Irving",Paris
292,1900,Athletics,Athletics,,SWE,Men,Marathon,Bronze,"FAST, Ernst",Paris
293,1900,Athletics,Athletics,,FRA,Men,Marathon,Gold,"THEATO, Michel",Paris
294,1900,Athletics,Athletics,,FRA,Men,Marathon,Silver,"CHAMPION, Emile",Paris
295,1900,Athletics,Athletics,,NOR,Men,Pole Vault,Bronze,"ANDERSEN, Carl Albert",Paris
296,1900,Athletics,Athletics,,USA,Men,Pole Vault,Gold,"BAXTER, Irving",Paris
297,1900,Athletics,Athletics,,USA,Men,Pole Vault,Silver,"COLKETT, Meredith Bright",Paris
298,1900,Athletics,Athletics,,USA,Men,Shot Put,Bronze,"GARRETT, Robert",Paris
299,1900,Athletics,Athletics,,USA,Men,Shot Put,Gold,"SHELDON, Richard",Paris
300,1900,Athletics,Athletics,,USA,Men,Shot Put,Silver,"MCCRACKEN, Josiah",Paris
301,1900,Athletics,Athletics,,USA,Men,Triple Jump,Bronze,"SHELDON, Lewis Pendleton",Paris
302,1900,Athletics,Athletics,,USA,Men,Triple Jump,Gold,"PRINSTEIN, Meyer",Paris
303,1900,Athletics,Athletics,,USA,Men,Triple Jump,Silver,"CONNOLLY, James",Paris
304,1900,Athletics,Athletics,,USA,Men,"Triple Jump, Standing",Bronze,"GARRETT, Robert",Paris
305,1900,Athletics,Athletics,,USA,Men,"Triple Jump, Standing",Gold,"EWRY, Ray",Paris
306,1900,Athletics,Athletics,,USA,Men,"Triple Jump, Standing",Silver,"BAXTER, Irving",Paris
307,1900,Basque Pelota,Basque Pelota,,ESP,Men,Cesta Punta,Gold,"De AMEZOLA y ASPIZUA, José",Paris
308,1900,Basque Pelota,Basque Pelota,,ESP,Men,Cesta Punta,Gold,"VILLOTA BAQUIOLA, Francisco",Paris
309,1900,Basque Pelota,Basque Pelota,,FRA,Men,Cesta Punta,Silver,"DURQUETTY, Maurice",Paris
310,1900,Basque Pelota,Basque Pelota,,FRA,Men,Cesta Punta,Silver,ETCHEGARAY,Paris
311,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"BEACHCROFT, Charles",Paris
312,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"BIRKETT, Arthur Ernest",Paris
313,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"BOWERMAN, Alfred James",Paris
314,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"BUCKLEY, George John",Paris
315,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"BURCHELL, Francis Romulus",Paris
316,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"CHRISTIAN, Frederick William",Paris
317,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"CORNER, Harry Richard",Paris
318,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"CUMING, Frederick Wlliam",Paris
319,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"DONNE, William Stephen",Paris
320,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"POWLESLAND, Alfred James",Paris
321,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"SYMES, John",Paris
322,1900,Cricket,Cricket,,GBR,Men,Cricket,Gold,"TOLLER, Montagu Henry",Paris
323,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"ANDERSON, W.",Paris
324,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"ATTRILL, W.T.",Paris
325,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"BRAID, J.",Paris
326,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"BROWNING, W.",Paris
327,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"HORNE, R.",Paris
328,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"JORDAN, T.H.",Paris
329,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"MCEVOY, A.",Paris
330,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"ROBINSON, D.",Paris
331,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"ROQUES, F.",Paris
332,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"SCHNEIDAU, A.J.",Paris
333,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"TERRY, Henry John",Paris
334,1900,Cricket,Cricket,,FRA,Men,Cricket,Silver,"TOMALIN, P.H.",Paris
335,1900,Croquet,Croquet,,FRA,Men,Double,Gold,AUMOITTE,Paris
336,1900,Croquet,Croquet,,FRA,Men,Double,Gold,JOHIN,Paris
337,1900,Croquet,Croquet,,FRA,Men,Individual 1 Ball,Bronze,WAYDELICH,Paris
338,1900,Croquet,Croquet,,FRA,Men,Individual 1 Ball,Gold,AUMOITTE,Paris
339,1900,Croquet,Croquet,,FRA,Men,Individual 1 Ball,Silver,JOHIN,Paris
340,1900,Croquet,Croquet,,FRA,Men,Individual 2 Balls,Bronze,SAUTREAU,Paris
341,1900,Croquet,Croquet,,FRA,Men,Individual 2 Balls,Gold,WAYDELICH,Paris
342,1900,Croquet,Croquet,,FRA,Men,Individual 2 Balls,Silver,VIGNEROT,Paris
343,1900,Cycling,Cycling Track,,FRA,Men,25 Kilometres,Bronze,"DAUMAIN, .....",Paris
344,1900,Cycling,Cycling Track,,FRA,Men,25 Kilometres,Gold,"BASTIEN, Louis",Paris
345,1900,Cycling,Cycling Track,,FRA,Men,25 Kilometres,Silver,"HILDEBRAND, Louis",Paris
346,1900,Cycling,Cycling Track,,USA,Men,Sprint Indivual,Bronze,"LAKE, John Henry",Paris
347,1900,Cycling,Cycling Track,,FRA,Men,Sprint Indivual,Gold,"TAILLANDIER, Georges",Paris
348,1900,Cycling,Cycling Track,,FRA,Men,Sprint Indivual,Silver,"SANZ, Fernand",Paris
349,1900,Equestrian,Jumping,,BEL,Men,High Jump,Bronze,"VAN DE POELE, Georges",Paris
350,1900,Equestrian,Jumping,,FRA,Men,High Jump,Gold,"GARDERES, Dominique Maximien",Paris
351,1900,Equestrian,Jumping,,ITA,Men,High Jump,Gold,"TRISSINO, Gian Giorgio",Paris
352,1900,Equestrian,Jumping,,FRA,Men,Individual,Bronze,"DE CHAMPSAVIN, Louis",Paris
353,1900,Equestrian,Jumping,,BEL,Men,Individual,Gold,"HAEGEMAN, Aimé",Paris
354,1900,Equestrian,Jumping,,BEL,Men,Individual,Silver,"VAN DE POELE, Georges",Paris
355,1900,Equestrian,Jumping,,FRA,Men,Long Jump Individual,Bronze,DE BELLEGARDE,Paris
356,1900,Equestrian,Jumping,,BEL,Men,Long Jump Individual,Gold,"VAN LANGHENDONCK, Constant",Paris
357,1900,Equestrian,Jumping,,ITA,Men,Long Jump Individual,Silver,"TRISSINO, Gian Giorgio",Paris
358,1900,Fencing,Fencing,,FRA,Men,Épée Individual,Bronze,"SEE, Léon",Paris
359,1900,Fencing,Fencing,,CUB,Men,Épée Individual,Gold,"FONST, Ramon",Paris
360,1900,Fencing,Fencing,,FRA,Men,Épée Individual,Silver,"PERREE, Louis",Paris
361,1900,Fencing,Fencing,,FRA,Men,"Épée, Amateurs And Masters",Bronze,"SEE, Léon",Paris
362,1900,Fencing,Fencing,,FRA,Men,"Épée, Amateurs And Masters",Gold,"AYAT, Albert",Paris
363,1900,Fencing,Fencing,,CUB,Men,"Épée, Amateurs And Masters",Silver,"FONST, Ramon",Paris
364,1900,Fencing,Fencing,,FRA,Men,"Épée, Masters",Bronze,"LAURENT, Henri",Paris
365,1900,Fencing,Fencing,,FRA,Men,"Épée, Masters",Gold,"AYAT, Albert",Paris
366,1900,Fencing,Fencing,,FRA,Men,"Épée, Masters",Silver,"BOUGNOL, Emile",Paris
367,1900,Fencing,Fencing,,FRA,Men,Foil Individual,Bronze,"BOULENGER, Marcel Jacques",Paris
368,1900,Fencing,Fencing,,FRA,Men,Foil Individual,Gold,"COSTE, Emile",Paris
369,1900,Fencing,Fencing,,FRA,Men,Foil Individual,Silver,"MASSON, Henri",Paris
370,1900,Fencing,Fencing,,FRA,Men,"Foil, Masters",Bronze,"MIMIAGUE, Jean-Baptiste",Paris
371,1900,Fencing,Fencing,,FRA,Men,"Foil, Masters",Gold,"MERIGNAC, Lucien",Paris
372,1900,Fencing,Fencing,,FRA,Men,"Foil, Masters",Silver,"KIRCHHOFFER, Alphonse",Paris
373,1900,Fencing,Fencing,,AUT,Men,Sabre Individual,Bronze,"FLESCH, Siegfried",Paris
374,1900,Fencing,Fencing,,FRA,Men,Sabre Individual,Gold,"DE LA FALAISE, Georges",Paris
375,1900,Fencing,Fencing,,FRA,Men,Sabre Individual,Silver,"THIEBAUT, Léon",Paris
376,1900,Fencing,Fencing,,AUT,Men,"Sabre, Masters",Bronze,"NERALIC, Milan",Paris
377,1900,Fencing,Fencing,,ITA,Men,"Sabre, Masters",Gold,"CONTE, Antonio",Paris
378,1900,Fencing,Fencing,,ITA,Men,"Sabre, Masters",Silver,"SANTELLI, Italo",Paris
379,1900,Football,Football,,BEL,Men,Football,Bronze,"DELBECQUE, Albert",Paris
380,1900,Football,Football,,BEL,Men,Football,Bronze,"KELECOM, R.",Paris
381,1900,Football,Football,,BEL,Men,Football,Bronze,"LEBOUTTE, Marcel",Paris
382,1900,Football,Football,,BEL,Men,Football,Bronze,LONDOT,Paris
383,1900,Football,Football,,BEL,Men,Football,Bronze,"MOREAU, Ernest",Paris
384,1900,Football,Football,,BEL,Men,Football,Bronze,"NEEFS, E.",Paris
385,1900,Football,Football,,BEL,Men,Football,Bronze,"PELGRIMS, Georges",Paris
386,1900,Football,Football,,BEL,Men,Football,Bronze,"RENIER, Alphonse",Paris
387,1900,Football,Football,,BEL,Men,Football,Bronze,"SPANNOGHE, E.",Paris
388,1900,Football,Football,,BEL,Men,Football,Bronze,"THORNTON, Erich",Paris
389,1900,Football,Football,,BEL,Men,Football,Bronze,VAN HEUCKELUM,Paris
390,1900,Football,Football,,GBR,Men,Football,Gold,"BUCKENHAM, Claude Percy",Paris
391,1900,Football,Football,,GBR,Men,Football,Gold,"BURRIDGE, T.E.",Paris
392,1900,Football,Football,,GBR,Men,Football,Gold,"CHALK, Alfred Ernest",Paris
393,1900,Football,Football,,GBR,Men,Football,Gold,"GROSLING, William Sullivan",Paris
394,1900,Football,Football,,GBR,Men,Football,Gold,"HASLAM, A.",Paris
395,1900,Football,Football,,GBR,Men,Football,Gold,"JONES, J.H.",Paris
396,1900,Football,Football,,GBR,Men,Football,Gold,"NICHOLAS, J.",Paris
397,1900,Football,Football,,GBR,Men,Football,Gold,"QUASH, William Francis",Paris
398,1900,Football,Football,,GBR,Men,Football,Gold,"SPACKMAN, F.G.",Paris
399,1900,Football,Football,,GBR,Men,Football,Gold,"TURNER, R.R.",Paris
400,1900,Football,Football,,GBR,Men,Football,Gold,"ZEALLEY, James Edward",Paris
401,1900,Football,Football,,FRA,Men,Football,Silver,"ALLEMANE, Pierre",Paris
402,1900,Football,Football,,FRA,Men,Football,Silver,BACH,Paris
403,1900,Football,Football,,FRA,Men,Football,Silver,"BLOCH, Jean",Paris
404,1900,Football,Football,,FRA,Men,Football,Silver,"CANELLE, Fernand",Paris
405,1900,Football,Football,,FRA,Men,Football,Silver,DUPARC,Paris
406,1900,Football,Football,,FRA,Men,Football,Silver,FRAYSSE,Paris
407,1900,Football,Football,,FRA,Men,Football,Silver,GAILLARD,Paris
408,1900,Football,Football,,FRA,Men,Football,Silver,"GARNIER, René",Paris
409,1900,Football,Football,,FRA,Men,Football,Silver,GRANDJEAN,Paris
410,1900,Football,Football,,FRA,Men,Football,Silver,HUTEAU,Paris
411,1900,Football,Football,,FRA,Men,Football,Silver,LAMBERT,Paris
412,1900,Football,Football,,FRA,Men,Football,Silver,MACAIRE,Paris
413,1900,Football,Football,,FRA,Men,Football,Silver,PELTIER,Paris
414,1900,Golf,Golf,,GBR,Men,Individual,Bronze,"ROBERTSON, David Donaldson",Paris
415,1900,Golf,Golf,,USA,Men,Individual,Gold,"SANDS, Charles Edward",Paris
416,1900,Golf,Golf,,GBR,Men,Individual,Silver,"RUTHERFORD, Walter",Paris
417,1900,Golf,Golf,,USA,Women,Individual,Bronze,"PRATT, Daria",Paris
418,1900,Golf,Golf,,USA,Women,Individual,Gold,"ABBOTT, Margaret Ives",Paris
419,1900,Golf,Golf,,USA,Women,Individual,Silver,"WHITTIER, Pauline",Paris
420,1900,Gymnastics,Artistic G.,,FRA,Men,Individual All-Round,Bronze,"DEMANET, Lucien",Paris
421,1900,Gymnastics,Artistic G.,,FRA,Men,Individual All-Round,Gold,"SANDRAS, Gustave",Paris
422,1900,Gymnastics,Artistic G.,,FRA,Men,Individual All-Round,Silver,"BAS, Noël",Paris
423,1900,Polo,Polo,,ZZX,Men,Polo,Bronze,"BOUSSOD, Jean",Paris
424,1900,Polo,Polo,,ZZX,Men,Polo,Bronze,"DUC DE BISACCIA, Louis",Paris
425,1900,Polo,Polo,,ZZX,Men,Polo,Bronze,"FAUQUET LEMAITRE, A.",Paris
426,1900,Polo,Polo,,ZZX,Men,Polo,Bronze,"RAOUL-DUVAL, Maurice",Paris
427,1900,Polo,Polo,,ZZX,Men,Polo,Gold,"DALY, Dennis",Paris
428,1900,Polo,Polo,,ZZX,Men,Polo,Gold,"KEENE, Foxhall Parker",Paris
429,1900,Polo,Polo,,ZZX,Men,Polo,Gold,"MACKEY, Frank Jay",Paris
430,1900,Polo,Polo,,ZZX,Men,Polo,Gold,"RAWLINSON, Alfred",Paris
431,1900,Polo,Polo,,ZZX,Men,Polo,Silver,"BUCKMASTER, Walter Selby",Paris
432,1900,Polo,Polo,,ZZX,Men,Polo,Silver,"COMTE DE MADRE, José Pierre M.J.",Paris
433,1900,Polo,Polo,,ZZX,Men,Polo,Silver,"FREAKE, Frederick Maitland",Paris
434,1900,Polo,Polo,,ZZX,Men,Polo,Silver,"MCCREERY, Walter Adolph",Paris
435,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"BRANDT, Francois Antoine",Paris
436,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"BROCKMANN, Hermanus Gerardus",Paris
437,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"KLEIN, Roelof",Paris
438,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"LEEGSTRA, Ruud Gerbens",Paris
439,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"MIDDELBERG, Walter",Paris
440,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"OFFERHAUS, Hendrik Karel",Paris
441,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"THIJSSEN, Walter",Paris
442,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"TROMP, Henricus",Paris
443,1900,Rowing,Rowing,,NED,Men,Eight With Coxswain (8+),Bronze,"VAN DIJK, Johannes Wilhelmus Maria",Paris
444,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"ABELL, Louis",Paris
445,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"CARR, William",Paris
446,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"DEBAECKE, Harry",Paris
447,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"EXLEY, John",Paris
448,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"GEIGER, John",Paris
449,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"HEDLEY, Edward",Paris
450,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"JUVENAL, James",Paris
451,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"LOCKWOOD, Roscoe",Paris
452,1900,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Gold,"MARSH, Edward",Paris
453,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"BRUGGEMAN, Prospère",Paris
454,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"DE BISSCHOP, Jules",Paris
455,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"DE COCK, Oscar",Paris
456,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"DE SOMVILLE, Oscar Charles",Paris
457,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"HEMELSOET, Maurice",Paris
458,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"ODBERG, Frank",Paris
459,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"VAN CROMBRUGGHE, Marcel Lucien",Paris
460,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"VAN LANDEGHEM, Alfred",Paris
461,1900,Rowing,Rowing,,BEL,Men,Eight With Coxswain (8+),Silver,"VERDONCK, Maurice",Paris
462,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"CARSTENS, Wilhelm",Paris
463,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"FELLE, Ernst",Paris
464,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"FICKEISEN, Otto",Paris
465,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"KÖRNER, Julius",Paris
466,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"KRÖWERATH, Franz",Paris
467,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"LEHLE, Carl",Paris
468,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"MÖLLER, Adolf",Paris
469,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"MOTHS, Gustav Adolf",Paris
470,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"RÜSTER, Hugo",Paris
471,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Bronze,"WILKER, Hermann",Paris
472,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,"BOUCKAERT, Henri",Paris
473,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,"CAU, Jean",Paris
474,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,CHARLOT,Paris
475,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,"DELCHAMBRE, Emile",Paris
476,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Gold,"GOSSLER, Carl Heinrich",Paris
477,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Gold,"GOSSLER, Gustav Ludwig",Paris
478,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Gold,"GOSSLER, Oscar",Paris
479,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Gold,"HAZEBROUCK, Henri",Paris
480,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Gold,"KATZENSTEIN, Walther",Paris
481,1900,Rowing,Rowing,,GER,Men,Four-Oared Shell With Coxswain (4-),Gold,"TIETGENS, Waldemar",Paris
482,1900,Rowing,Rowing,,NED,Men,Four-Oared Shell With Coxswain (4-),Silver,"BROCKMANN, Hermanus Gerardus",Paris
483,1900,Rowing,Rowing,,NED,Men,Four-Oared Shell With Coxswain (4-),Silver,"HIEBENDAAI, Coenraad Christiaan",Paris
484,1900,Rowing,Rowing,,NED,Men,Four-Oared Shell With Coxswain (4-),Silver,"LOTSY, Gerhard Oswald",Paris
485,1900,Rowing,Rowing,,NED,Men,Four-Oared Shell With Coxswain (4-),Silver,"LOTSY, Paulus Jan",Paris
486,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,"LUMPP, Georges",Paris
487,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,"PERRIN, Charles",Paris
488,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,"SOUBEYRAN, Daniel",Paris
489,1900,Rowing,Rowing,,NED,Men,Four-Oared Shell With Coxswain (4-),Silver,"TERWOGT, Johannes Hester Lambertus",Paris
490,1900,Rowing,Rowing,,FRA,Men,Four-Oared Shell With Coxswain (4-),Silver,"WEGELIN, Emile",Paris
491,1900,Rowing,Rowing,,FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze,"DELTOUR, Carlos",Paris
492,1900,Rowing,Rowing,,FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze,"PAOLI, Raoul",Paris
493,1900,Rowing,Rowing,,FRA,Men,Pair-Oared Shell With Coxswain (2+),Bronze,"VEDRENNE, Antoine Erneste",Paris
494,1900,Rowing,Rowing,,ZZX,Men,Pair-Oared Shell With Coxswain (2+),Gold,"BRANDT, Francois Antoine",Paris
495,1900,Rowing,Rowing,,ZZX,Men,Pair-Oared Shell With Coxswain (2+),Gold,"BROCKMANN, Hermanus Gerardus",Paris
496,1900,Rowing,Rowing,,ZZX,Men,Pair-Oared Shell With Coxswain (2+),Gold,"KLEIN, Roelof",Paris
497,1900,Rowing,Rowing,,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver,"MARTINET, Louis",Paris
498,1900,Rowing,Rowing,,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver,UNKNOWN COX / BARREUR INCONNU,Paris
499,1900,Rowing,Rowing,,FRA,Men,Pair-Oared Shell With Coxswain (2+),Silver,WALEFF,Paris
500,1900,Rowing,Rowing,,GBR,Men,Single Sculls (1X),Bronze,"ASHE, Saint-George",Paris
501,1900,Rowing,Rowing,,FRA,Men,Single Sculls (1X),Gold,"BARRELET, Henri",Paris
502,1900,Rowing,Rowing,,FRA,Men,Single Sculls (1X),Silver,"GAUDIN, André",Paris
503,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"AITOFF, Vladimir",Paris
504,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"ALBERT, A.",Paris
505,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"BINOCHE, Jean, LÃ©on",Paris
506,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"COLLAS, Jean",Paris
507,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"GAUTIER, Jean Guy",Paris
508,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"GIROUX, Auguste",Paris
509,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"GONDOUIN, Charles",Paris
510,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"HENRIQUEZ DE ZUBIERRA, Constantin",Paris
511,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"HERVE, Jean",Paris
512,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"LARDANCHET, Victor",Paris
513,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"LEFEBVRE, Hubert",Paris
514,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"OLIVIER, Joseph",Paris
515,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"PHARAMOND, Alexandre",Paris
516,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"REICHEL, Frantz",Paris
517,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"RISCHMANN, André",Paris
518,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"ROOSEVELT, Albert",Paris
519,1900,Rugby,Rugby,,FRA,Men,Rugby,Gold,"SARRADE, Emile",Paris
520,1900,Rugby,Rugby,,GER,Men,Rugby,Silver,"AMRHEIN, Albert",Paris
521,1900,Rugby,Rugby,,GBR,Men,Rugby,Silver,"BAYLISS, F.C.",Paris
522,1900,Rugby,Rugby,,GER,Men,Rugby,Silver,"BETTING, Hugo",Paris
523,1900,Rugby,Rugby,,GBR,Men,Rugby,Silver,"BIRTLES, J.Henry",Paris
524,1900,Rugby,Rugby,,GBR,Men,Rugby,Silver,"CAUTLON, J.",Paris
525,1900,Rugby,Rugby,,GBR,Men,Rugby,Silver,"DARBY, Artur John",Paris
526,1900,Rugby,Rugby,,GBR,Men,Rugby,Silver,"DEYKIN, C.P.",Paris
527,1900,Rugby,Rugby,,GER,Men,Rugby,Silver,"HERRMANN, Jacob",Paris
528,1900,Rugby,Rugby,,GER,Men,Rugby,Silver,"HOFMEISTER, Willy",Paris
